videoId,publish,caption,username,thumbnail,url,comments,plays,shares,likes
7067148735016373530,2022-02-21 20:06:29,Hah kok gitu sih? grup rekomendasi saham.. #serunyabelajar,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/be7c38c5f9914b78bf27c496b36319bf~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/05a1c47b7b08456c8f70c41753090d59.image?x-expires=1655398800&x-signature=R2LEkFmH8w3ry26lnc8R4QHoyyI%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7067148735016373530,117,157000,200,6155
7064596590958365979,2022-02-14 23:02:52,Hah kok gitu sih? problem bisnis jodoh online.. #SamaSamaBelajar #PodcastSendiri,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/fe8d1538686246188b4fcd017659a073_1644854590~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/dff64721e6a54bd28b4786313954f869.image?x-expires=1655398800&x-signature=X7w2j%2Fp7YPgGTb2IfUV%2F8ktz2i0%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7064596590958365979,289,232800,125,14200
7063067846842092827,2022-02-10 20:10:33,Hah kok gitu sih? pamer kekayaan.. #SamaSamaBelajar #PodcastSendiri,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/68c0fc23d58641e98c6c935fde6396e3~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/d5ef81672fe442beb90238f199361740.image?x-expires=1655398800&x-signature=c1Je2TKK4eK3gVB7u1RJIMQgI6o%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7063067846842092827,843,1100000,1026,53800
7061990034014080282,2022-02-07 22:28:06,Hah kok gitu sih? bisnisnya bagus.. #SamaSamaBelajar #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/52f0c02eb8394662a74823f689e4153f_1644247690~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/8370b8b104264849bf96d5c649ed98f0.image?x-expires=1655398800&x-signature=jAKDbYEB4U0N%2FqX82%2BiHFyp40KY%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7061990034014080282,397,1400000,634,67200
7059793241675189531,2022-02-02 00:23:26,Hah kok gitu sih? robot trading.. #HahKokGituSih #SamaSamaBelajar #RobotTrading,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/cdd0773f36ec4f2991c14efcd33998e0~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/482e85922880460bba7d18da1700a4cf.image?x-expires=1655398800&x-signature=VKVGKlVHsCI1niYhJCnWeQXR%2Fs8%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7059793241675189531,1511,1700000,7800,58600
7058486796929289498,2022-01-29 11:53:45,Negara mana yg cocok ya.. #NationalityChallenge,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/a1aa716902c84b6089128f2281506144~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/925bdc1232a946578ec8f38d9535ef41.image?x-expires=1655398800&x-signature=SlLczrZ2Tv1wMlmCkEAXIiu2W%2Bk%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7058486796929289498,609,371200,44,11200
7058456855743434011,2022-01-29 09:57:34,Hah kok gitu sih? kaya dari jual produk atau biaya reseller? #Mengsedih #FYP,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/31e34454c92f46cc88a1b3c7615917fd_1643425055~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/42c31605d2af42f595ba17b60c60d4d8.image?x-expires=1655398800&x-signature=XdwLRkKuvfKH2NBUu2nLriyviss%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7058456855743434011,781,284400,293,10700
7057530172706196763,2022-01-26 22:01:33,Hah kok gitu sih? bisnis ga bagus... #SamaSamaBelajar #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/cf93fb8194914fb7882ced23f700a5d3~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/1f8fd842ba804217ae0739468915c8aa.image?x-expires=1655398800&x-signature=svAhJd3kZqP9xTIMPjOnWh1l9uI%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7057530172706196763,721,748300,1157,41300
7054200399871462683,2022-01-17 22:40:20,Hah kok gitu sih? ekspektasi investor.. #SamaSamaBelajar #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/5c626fe7b3104f349b4d5abdc35b46dc_1642434025~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/3335d3846e014052955aacc9185d0696.image?x-expires=1655398800&x-signature=SwrkToYV8z6wGmXtctcXNoCSaLw%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7054200399871462683,429,847800,320,39400
7053982870896954650,2022-01-17 08:36:13,Hah kok gitu sih? investasi atau kasih hutang? #MulaiBisnis #BelajarBisnis #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/68d94fcf56d74231987cf2d6bf8d6cb2_1642383375~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/67097fe1e3924f66813f1efd8111b1af.image?x-expires=1655398800&x-signature=HPb7O44kbwjKkStb4XiLxyRZ%2B8I%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7053982870896954650,158,358200,248,15600
7051534716087913755,2022-01-10 18:16:07,Hah kok gitu sih? mulai bisnis.. #HahKokGituSih #MulaiBisnis,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/170d787d22744a328317c8ed6192e195_1641813369~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/9b11461bdacd4aafa669d08f2929782b.image?x-expires=1655398800&x-signature=fKptSV5umrlKszLGk5Fm7pkk0LI%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7051534716087913755,395,547000,510,35000
7047174295553887514,2021-12-30 00:15:28,Hah kok gitu sih? kurang komunikasi.. #LayanganPutus #SamaSamaBelajar,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/effe697d35e34a10b8a07dc69dc55d4c~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/95b319dfdc7e424b9b72a4dbb152a504.image?x-expires=1655398800&x-signature=5NLGqpxhl0j1CfrxCr8O5hwVDSo%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7047174295553887514,632,386100,440,21300
7046958195767545114,2021-12-29 10:16:53,Hah kok gitu sih? reputasi dari partner bisnis.. #SamaSamaBelajar #HahKokGituSih #IlmuBisnis #BelajarBisnis,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/a127e92c5bce4120964c012f159ca606~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/ae9ec7385ad448de9fb24da04b2dc9c8.image?x-expires=1655398800&x-signature=BRUrZH1nFQMnrLyLfeaLEjzqBaM%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7046958195767545114,70,199300,70,8047
7046008656097266970,2021-12-26 20:52:11,Hah kok gitu sih? tips gaji pebisnis.. #SamaSamaBelajar #TipsPakWin,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/76a3a2f832fe4dda8abd0471dfaaa8c5~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/76ed0400eeb44303b2e0a881d50a038c.image?x-expires=1655398800&x-signature=t%2BdpyfqfhPL7UyzwNblSFc%2F3bYQ%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7046008656097266970,445,2600000,2809,111200
7045472881307831579,2021-12-25 10:13:06,Hah kok gitu sih? informasi dari orang dalam.. #HahKokGituSih #SamaSamaBelajar,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/1fb713fe45144070b54284aa607d4776~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/e38ddae4d9f14120b0084f067260caf5.image?x-expires=1655398800&x-signature=B2rwFU6D2ERpy%2FJ%2FWRGLVS0gWRQ%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7045472881307831579,166,310400,262,17300
7044553198387940634,2021-12-22 22:44:16,Hah kok gitu sih? tes pasar dulu.. #SamaSamaBelajar,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/311318518ab34ef998313af82ef8fff6_1640187860~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/675f78c5b116493da663f9e47033d5ab.image?x-expires=1655398800&x-signature=KKbnNSz2I86pL4W9crkg87iwLnk%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7044553198387940634,1434,1200000,5498,126400
7041537834859171099,2021-12-14 19:43:08,Hah kok gitu sih? skema sunmod.. #TauGaSih #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/c9dbb6e9fd014bf1af529e8afaa38a69_1639485804~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/68874212e6794d38a194ae9380ed97b7.image?x-expires=1655398800&x-signature=tNnms%2FMY0mG4M8BbJcOVtQ7vcPc%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7041537834859171099,717,1000000,2919,40900
7040369225998912794,2021-12-11 16:08:19,Hah kok gitu sih? dengerin orang.. #TauGaSih #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/c354995cac904a29bbb5900866bfab00~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/69e2b6bf7f3d40dc9df26b51ecf5051e.image?x-expires=1655398800&x-signature=d3HLg36I%2F9aTGuOvCKqM0abq2O8%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7040369225998912794,528,874600,2106,51500
7039938474123840794,2021-12-10 12:16:47,Hah kok gitu sih? janji saham.. #HahKokGituSih #TauGaSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/c253c068d12649809ad3dbcfe42c7610_1639113413~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/613be3b49e264a5cb976f9f354045eae.image?x-expires=1655398800&x-signature=mIXtvTg0XwjLzAgJvhpADnQvMqw%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7039938474123840794,524,1700000,913,109400
7031897079198879003,2021-11-18 20:12:05,Hah kok gitu sih? orang kiriman.. #HahKokGituSih #YukCariTau,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/abc279ff5380470ea0d618c2f19aca24~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/5ee31fe8e84c479b8e9a4fa3138198a2.image?x-expires=1655398800&x-signature=xlrawAOrcIZjm3BaVyQKjV5x1r8%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7031897079198879003,364,656300,417,36300
7030424411849100571,2021-11-14 20:57:21,Hah kok gitu sih? jaga omongan.. #SemuaHarusTau #SamaSamaBelajar #CiptakanKebaikan,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/aa94a2cecf2548c39fb53a5ff1e5a0eb_1636898248~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/578e962a309741ceb6ebcde5a334e92c.image?x-expires=1655398800&x-signature=YBxikqZRcs6MljhN9uXtvVAmPj8%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7030424411849100571,358,278000,1180,19700
7028948820893519131,2021-11-10 21:31:19,Hah kok gitu sih? mulai bisnis tanpa tes pasar.. #HahKokGituSih #SamaSamaBelajar #BelajarBisnis,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/1c88b852faba452f9861e8f33e26b2ec~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/32ec2c4fbdc34667a91b77a0b74a95e4.image?x-expires=1655398800&x-signature=GbJQl%2BvDpYM52Fz4y10r61iZpU8%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7028948820893519131,483,1700000,1507,114300
7026640172825464091,2021-11-04 16:12:35,Hah kok gitu sih? bisnis reseller.. #SamaSamaBelajar #FYP #BelajarBisnis,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/3da72f45655849ceadca820c1b76fae9_1636017156~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/973212b13bbd47f197ba2b6087748500.image?x-expires=1655398800&x-signature=FgOTOe0Z4Lr8lRsy7GoNxk%2FwNww%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7026640172825464091,1655,1100000,2577,61000
7024487349400669466,2021-10-29 20:58:31,Hah kok gitu sih? kerja keras.. #SamaSamaBerkarya,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/3e9de23c499741748576bdfa473196d1_1635515914~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/9d2d3d33ba9a46e48c02638d30e74751.image?x-expires=1655398800&x-signature=1t7ZaAKZp3CQOQrSNMQgFvJaBm4%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7024487349400669466,1187,1400000,3627,74600
7023054457051090202,2021-10-26 00:18:11,Hah kok gitu sih? sang kontraktor.. #SamaSamaBerkarya,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/141d14fb22eb49c79564321efcc4494f~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/bdba15a48ba345d9817a836887097d81.image?x-expires=1655398800&x-signature=MEglhvpkIFvI715Fo%2FQj3%2BLcPUc%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7023054457051090202,320,1200000,478,66100
7022313151496457499,2021-10-24 00:21:32,Hah kok gitu sih? jawab interview kenapa resign posisi terakhir.. #SamaSamaBerkarya #TipsInterview #InterviewKerja,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/6ac12326a4374a64b70e13b563dab8fb~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/dcf0d71987d144bcb0e9edba76eea398.image?x-expires=1655398800&x-signature=rK5CDl4HB4ndEpvi%2FTLOgdq12fo%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7022313151496457499,339,1600000,2802,109500
7022146693437132058,2021-10-23 13:35:35,Hah kok gitu sih? teknik sandwich.. #SamaSamaBerkarya,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/f8db13d8270e42f29511adc15589ee4c_1634970936~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/c927263435a74e5a9a74c3fa7672892b.image?x-expires=1655398800&x-signature=QW%2Fag0GrZQxYVO%2F0ACER%2BqbCWj0%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7022146693437132058,136,505100,295,27800
7020671558444256538,2021-10-19 14:11:18,Jangan takut memulai karena mungkin kamu the next big content creator! Yuk bagikan karyamu di #SamaSamaBerkarya,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/obj/tos-useast2a-p-0037-aiso/5bfd2dbb4019476b8fb36693d059d2f2_1634627483?x-expires=1655398800&x-signature=kL6EPlf3c8sPg5JgyPHgIGs80Rg%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7020671558444256538,430,969500,435,38100
7020370076087880986,2021-10-18 18:41:24,Hah kok gitu sih? jawab interview berapa ekspektasi gaji.. #SamaSamaBerkarya,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/47e9f79d420045dca567ab96419a0aee_1634557285~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/c93b80729ce146e0b3bdd4b702c7f4bb.image?x-expires=1655398800&x-signature=6Cp00xdZOL55OJKlB3aWEn8zx0A%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7020370076087880986,258,1100000,1883,90700
7064596590958365979,2022-02-14 23:02:52,Hah kok gitu sih? problem bisnis jodoh online.. #SamaSamaBelajar #PodcastSendiri,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/fe8d1538686246188b4fcd017659a073_1644854590~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/dff64721e6a54bd28b4786313954f869.image?x-expires=1655398800&x-signature=X7w2j%2Fp7YPgGTb2IfUV%2F8ktz2i0%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7064596590958365979,289,232800,125,14200
7063067846842092827,2022-02-10 20:10:33,Hah kok gitu sih? pamer kekayaan.. #SamaSamaBelajar #PodcastSendiri,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/68c0fc23d58641e98c6c935fde6396e3~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/d5ef81672fe442beb90238f199361740.image?x-expires=1655398800&x-signature=c1Je2TKK4eK3gVB7u1RJIMQgI6o%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7063067846842092827,843,1100000,1026,53800
7061990034014080282,2022-02-07 22:28:06,Hah kok gitu sih? bisnisnya bagus.. #SamaSamaBelajar #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/52f0c02eb8394662a74823f689e4153f_1644247690~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/8370b8b104264849bf96d5c649ed98f0.image?x-expires=1655398800&x-signature=jAKDbYEB4U0N%2FqX82%2BiHFyp40KY%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7061990034014080282,397,1400000,634,67200
7059793241675189531,2022-02-02 00:23:26,Hah kok gitu sih? robot trading.. #HahKokGituSih #SamaSamaBelajar #RobotTrading,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/cdd0773f36ec4f2991c14efcd33998e0~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/482e85922880460bba7d18da1700a4cf.image?x-expires=1655398800&x-signature=VKVGKlVHsCI1niYhJCnWeQXR%2Fs8%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7059793241675189531,1511,1700000,7800,58600
7058486796929289498,2022-01-29 11:53:45,Negara mana yg cocok ya.. #NationalityChallenge,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/a1aa716902c84b6089128f2281506144~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/925bdc1232a946578ec8f38d9535ef41.image?x-expires=1655398800&x-signature=SlLczrZ2Tv1wMlmCkEAXIiu2W%2Bk%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7058486796929289498,609,371200,44,11200
7058456855743434011,2022-01-29 09:57:34,Hah kok gitu sih? kaya dari jual produk atau biaya reseller? #Mengsedih #FYP,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/31e34454c92f46cc88a1b3c7615917fd_1643425055~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/42c31605d2af42f595ba17b60c60d4d8.image?x-expires=1655398800&x-signature=XdwLRkKuvfKH2NBUu2nLriyviss%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7058456855743434011,781,284400,293,10700
7057530172706196763,2022-01-26 22:01:33,Hah kok gitu sih? bisnis ga bagus... #SamaSamaBelajar #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/cf93fb8194914fb7882ced23f700a5d3~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/1f8fd842ba804217ae0739468915c8aa.image?x-expires=1655398800&x-signature=svAhJd3kZqP9xTIMPjOnWh1l9uI%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7057530172706196763,721,748300,1157,41300
7054200399871462683,2022-01-17 22:40:20,Hah kok gitu sih? ekspektasi investor.. #SamaSamaBelajar #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/5c626fe7b3104f349b4d5abdc35b46dc_1642434025~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/3335d3846e014052955aacc9185d0696.image?x-expires=1655398800&x-signature=SwrkToYV8z6wGmXtctcXNoCSaLw%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7054200399871462683,429,847800,320,39400
7053982870896954650,2022-01-17 08:36:13,Hah kok gitu sih? investasi atau kasih hutang? #MulaiBisnis #BelajarBisnis #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/68d94fcf56d74231987cf2d6bf8d6cb2_1642383375~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/67097fe1e3924f66813f1efd8111b1af.image?x-expires=1655398800&x-signature=HPb7O44kbwjKkStb4XiLxyRZ%2B8I%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7053982870896954650,158,358200,248,15600
7051534716087913755,2022-01-10 18:16:07,Hah kok gitu sih? mulai bisnis.. #HahKokGituSih #MulaiBisnis,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/170d787d22744a328317c8ed6192e195_1641813369~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/9b11461bdacd4aafa669d08f2929782b.image?x-expires=1655398800&x-signature=fKptSV5umrlKszLGk5Fm7pkk0LI%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7051534716087913755,395,547000,510,35000
7047174295553887514,2021-12-30 00:15:28,Hah kok gitu sih? kurang komunikasi.. #LayanganPutus #SamaSamaBelajar,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/effe697d35e34a10b8a07dc69dc55d4c~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/95b319dfdc7e424b9b72a4dbb152a504.image?x-expires=1655398800&x-signature=5NLGqpxhl0j1CfrxCr8O5hwVDSo%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7047174295553887514,632,386100,440,21300
7046958195767545114,2021-12-29 10:16:53,Hah kok gitu sih? reputasi dari partner bisnis.. #SamaSamaBelajar #HahKokGituSih #IlmuBisnis #BelajarBisnis,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/a127e92c5bce4120964c012f159ca606~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/ae9ec7385ad448de9fb24da04b2dc9c8.image?x-expires=1655398800&x-signature=BRUrZH1nFQMnrLyLfeaLEjzqBaM%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7046958195767545114,70,199300,70,8047
7046008656097266970,2021-12-26 20:52:11,Hah kok gitu sih? tips gaji pebisnis.. #SamaSamaBelajar #TipsPakWin,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/76a3a2f832fe4dda8abd0471dfaaa8c5~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/76ed0400eeb44303b2e0a881d50a038c.image?x-expires=1655398800&x-signature=t%2BdpyfqfhPL7UyzwNblSFc%2F3bYQ%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7046008656097266970,445,2600000,2809,111200
7045472881307831579,2021-12-25 10:13:06,Hah kok gitu sih? informasi dari orang dalam.. #HahKokGituSih #SamaSamaBelajar,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/1fb713fe45144070b54284aa607d4776~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/e38ddae4d9f14120b0084f067260caf5.image?x-expires=1655398800&x-signature=B2rwFU6D2ERpy%2FJ%2FWRGLVS0gWRQ%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7045472881307831579,166,310400,262,17300
7044553198387940634,2021-12-22 22:44:16,Hah kok gitu sih? tes pasar dulu.. #SamaSamaBelajar,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/311318518ab34ef998313af82ef8fff6_1640187860~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/675f78c5b116493da663f9e47033d5ab.image?x-expires=1655398800&x-signature=KKbnNSz2I86pL4W9crkg87iwLnk%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7044553198387940634,1434,1200000,5498,126400
7041537834859171099,2021-12-14 19:43:08,Hah kok gitu sih? skema sunmod.. #TauGaSih #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/c9dbb6e9fd014bf1af529e8afaa38a69_1639485804~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/68874212e6794d38a194ae9380ed97b7.image?x-expires=1655398800&x-signature=tNnms%2FMY0mG4M8BbJcOVtQ7vcPc%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7041537834859171099,717,1000000,2919,40900
7040369225998912794,2021-12-11 16:08:19,Hah kok gitu sih? dengerin orang.. #TauGaSih #HahKokGituSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/c354995cac904a29bbb5900866bfab00~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/69e2b6bf7f3d40dc9df26b51ecf5051e.image?x-expires=1655398800&x-signature=d3HLg36I%2F9aTGuOvCKqM0abq2O8%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7040369225998912794,528,874600,2106,51500
7039938474123840794,2021-12-10 12:16:47,Hah kok gitu sih? janji saham.. #HahKokGituSih #TauGaSih,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/c253c068d12649809ad3dbcfe42c7610_1639113413~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/613be3b49e264a5cb976f9f354045eae.image?x-expires=1655398800&x-signature=mIXtvTg0XwjLzAgJvhpADnQvMqw%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7039938474123840794,524,1700000,913,109400
7031897079198879003,2021-11-18 20:12:05,Hah kok gitu sih? orang kiriman.. #HahKokGituSih #YukCariTau,AsahPolaPikir | Pak Win,https://p16-sign-va.tiktokcdn.com/tos-useast2a-p-0037-aiso/abc279ff5380470ea0d618c2f19aca24~tplv-dmt-logom:tos-useast2a-pv-0037-aiso/5ee31fe8e84c479b8e9a4fa3138198a2.image?x-expires=1655398800&x-signature=xlrawAOrcIZjm3BaVyQKjV5x1r8%3D,https://www.tiktok.com/@AsahPolaPikir | Pak Win/video/7031897079198879003,364,656300,417,36300
